GeneNames,D1,D2,D3,D4,D5,L1,L2,L3,L4,L5,U1,U2,U3,U4,U5
POLE3,47.12985305,49.13643027,36.88642103,23.58766173,15.32842923,41.34918978,65.68005813,69.70659842,57.59262257,43.25075352,33.21700458,32.88433227,31.99647652,38.63181516,20.42812714
POLE4,11.82260783,15.7714222,15.41922231,11.30903017,8.34412441,35.26087805,48.38745954,60.59094161,64.51573778,47.78188928,48.79894798,62.23327711,45.15188795,36.28151257,53.52750885
POLG,9.933926712,10.53763603,11.54008547,9.526634732,8.807171471,17.86271054,18.9520613,18.15401231,14.73702646,19.64588503,18.57898294,16.63474527,14.56752291,11.4252506,20.23763837
POLG2,3.323603473,1.515006378,3.810910749,3.990942188,3.510871008,6.735845273,5.052293795,5.76866051,7.482651833,7.2677168,3.097012397,3.207547689,1.798110979,1.716202037,2.75325924
POLH,9.915899557,6.955174691,6.860273594,6.408885055,4.757373694,7.682612611,3.941360749,4.975537084,6.958417407,7.265750523,4.413161669,3.738556131,3.297742986,3.627288643,2.260779758
POLI,2.325843063,1.177780027,1.253423517,1.619660032,2.248473442,1.55292213,1.260316959,1.221273171,1.869588673,1.582596816,2.949922201,3.296299359,2.348725753,1.406821938,1.915757794
POLK,11.41686254,7.906683735,7.988159934,10.70583795,9.61833838,8.294746445,5.771868728,7.566194077,9.063333603,8.942122146,5.317389077,4.725075499,5.14995631,3.544523657,3.30708417
POLL,10.86785427,9.666405124,8.316531206,10.47081097,11.61391859,12.95558053,8.372948098,10.11675222,9.663646541,14.18250224,6.735683962,6.883412633,6.520219889,5.529994554,5.872640093
POLM,22.37184056,23.50399399,23.03089487,23.29307805,20.15097359,19.0852867,10.01979,13.99820112,13.35122237,15.05650345,8.554326501,7.106268084,9.064283327,11.84688321,7.965909914
POLN,0.388822553,0.18932235,0.314311404,0.297545587,0.509925982,0.31745737,0.144310511,0.255207757,0.414887093,0.10334783,0.306517695,0.299488302,0.247170481,0.145176111,0.302773041
POLQ,6.59885015,5.625978853,6.46895589,4.863091177,1.274790065,2.818460617,3.037608879,3.647473609,4.121066092,3.730848824,4.216945695,2.307333376,1.550614724,1.438037172,1.121888681
POLR1A,12.97541342,13.11539779,11.70009507,11.42076642,9.895685583,11.23173456,20.32844138,23.02716755,14.52780989,11.85721579,8.181861589,12.54366791,9.74747296,6.911909671,3.350317285
POLR1B,8.231515066,9.051029383,8.479047438,7.754331477,7.593813742,5.387893456,10.7122074,12.32981111,8.28299569,6.628355468,3.395136341,6.777229377,3.97419426,1.711784435,1.568646843
POLR1C,13.49220151,14.6358798,14.11268787,15.11156833,15.43869895,13.01446953,42.70719255,33.14900182,18.9069863,14.52632048,9.274895187,15.56650953,9.073162915,6.615878844,4.359141725
POLR1D,20.15517067,17.88291274,16.29277915,20.70774426,20.62872515,25.7334355,24.62344687,22.78337672,25.19020644,28.30708477,20.30233145,17.66459797,16.40533855,18.81352605,17.27705627
POLR1E,10.33567524,12.07815323,11.63149981,7.734881299,5.182734762,16.38090305,23.97537393,29.18799591,22.92202704,15.24421374,15.86966616,16.44231342,13.63747608,6.753371082,11.36231774
POLR2A,87.25819786,70.26330096,64.67063131,60.80850582,48.18828102,97.41537117,85.07755188,89.91232348,99.64967,94.44371984,27.66509971,47.54703485,40.76021297,74.12617786,16.15310799
POLR2B,25.11230379,25.09928426,34.33300469,30.29287767,31.18712633,28.01960328,33.82121667,36.43401033,37.89371301,31.49533398,23.04993618,24.68337802,20.4563909,22.23355871,18.44886112
POLR2C,33.92836719,35.90009319,39.28505371,39.08885573,38.22116927,54.07580111,73.45583008,64.03651289,63.67148487,54.75049905,29.49942077,50.21282186,39.26597084,30.62006812,43.35715168
POLR2D,27.19816269,28.18587175,28.56582206,22.67762889,19.48326133,26.08091698,34.63809165,32.04868432,30.56470241,26.76045006,20.21367376,32.98600655,24.78747083,18.14699826,12.54212543
POLR2E,89.67230311,89.01025294,59.2410464,55.90547805,61.45357903,71.50108823,60.46896169,69.8101343,70.85331081,74.63999543,71.58641498,63.4147496,68.75453137,84.47414697,71.69869618
POLR2F,33.78372249,39.32261236,27.26148844,25.39125864,24.81541589,18.92378522,28.90876973,34.49335591,25.31970859,22.90037796,20.80809256,22.94683866,19.62542692,18.12004372,20.32189988
POLR2G,37.30387733,37.50772064,62.77803883,67.88860729,70.64637624,69.51490426,66.85201672,92.30728227,90.29065042,84.83449257,46.24043016,50.25121893,56.99112594,35.07212881,50.21977017
POLR2H,62.74407284,53.88178648,62.89163184,59.49312572,70.6084224,37.6144665,35.03287067,42.48296585,43.33931967,50.23833277,23.57079174,21.6202263,22.69211675,14.48167073,19.2439742
POLR2I,68.12300444,77.03978014,65.13467055,69.7387825,69.14279705,128.8760831,138.89233,148.1149058,138.0458694,143.2745815,110.2817702,84.07805894,89.45101335,66.12222451,78.06598546
POLR2J,135.7024574,161.2795976,92.42590907,97.2175331,94.66415361,120.2771672,134.915579,140.1291554,119.4336736,111.7380645,66.66484189,69.78152446,60.41147565,98.53255861,65.3507896
POLR2J2,0.850928472,0.662923594,0.305716746,0.86822814,0.903396441,0.8234045,0.315819959,0.212767931,0.252213908,0.402087381,9.043463235,7.088274998,7.779037385,13.3440007,9.42380455
POLR2J3,2.616706351,2.482872466,1.506595172,6.546401417,3.582555234,1.765142764,1.867661482,1.384068054,1.014230189,1.070019142,1.057850949,0.803904248,1.279548616,2.317265654,3.076730782
POLR2J4,2.82409289,3.955490249,2.473928998,2.367905609,2.400540046,2.530319736,3.235046179,2.713416324,2.433665277,2.023316947,1.817073596,1.775402514,1.440630053,1.513319508,0.935144875
POLR2K,96.11933779,85.01170142,62.56016204,61.40696646,62.85443537,75.61297659,79.38426846,74.99702527,78.03680125,76.82979876,51.55253027,58.41759395,50.70754969,52.22893745,42.18450614
POLR2L,410.7319052,419.0272436,302.6894169,204.9377075,256.2633357,405.1740552,333.1089383,318.1632903,281.5816835,372.7966235,411.0483542,425.9591275,388.07132,214.876844,384.6509897
POLR2M,3.737285213,4.123022017,4.718266244,4.274923962,3.941610796,3.248121226,3.32221166,2.426050194,3.625283996,3.264885674,5.677190655,5.524628311,5.031566086,4.708268626,4.431997654
POLR3A,17.92302026,23.1118961,19.83664721,15.50312289,14.92757398,8.183606044,9.946599265,9.286919332,8.474592565,7.044225491,10.66938741,9.973986086,8.547037629,9.134082681,8.304823927
POLR3B,2.91120096,3.058812668,3.807514831,2.980157685,2.607483026,4.864946699,10.78115418,10.70333799,8.674169967,5.611095698,1.409189755,4.021342499,2.504599013,1.454055182,0.419801688
POLR3C,14.73698395,15.95239735,13.07246015,14.09680491,9.070224289,13.25854734,26.61341936,23.98208386,16.4612973,14.4056602,10.24132307,17.25071676,15.53984489,15.51813803,5.532300846
POLR3D,12.32962565,17.46973211,16.63768429,13.13552323,12.04253103,24.43767126,28.19403958,24.60130578,20.78378578,16.35999546,14.22898183,19.40372306,16.45039175,14.83611048,22.44779311
POLR3E,8.277991517,9.267559911,8.330651579,9.912440949,9.028025039,8.688106456,9.783322434,7.252016138,8.193538222,7.03977572,11.64363771,7.989485261,8.203377888,7.050146505,11.9980411
POLR3F,7.539076071,9.228149944,10.20426077,9.365033146,6.86611901,7.361711418,11.02727021,9.965430248,9.40381839,6.86508643,4.723397021,6.541756814,4.183939739,2.101395549,2.581985116
POLR3G,5.009762587,4.711550347,4.715436506,5.842468379,6.492968806,6.038894974,5.92193668,7.850521333,8.848293456,3.34414912,4.989235119,3.289032904,4.705311197,4.804401207,2.850091269
POLR3GL,10.06252743,8.951128204,6.604706321,8.329680167,9.33552229,20.45130927,11.58110433,11.61256318,18.06717549,18.68783074,16.78033093,12.8348661,8.083671944,15.35346412,13.7290609
POLR3H,11.11320574,11.33765337,7.944637077,10.34118092,8.757947396,7.589799549,17.27952219,17.48545216,10.643675,8.77449187,9.690069202,13.15577709,16.08804252,11.6436645,5.777898182
POLR3K,11.49083894,13.05506269,25.5565348,16.8800699,14.86476673,15.5122188,21.07012274,29.6298064,21.40830827,16.36194319,6.230707853,7.492699785,8.199049385,3.830693681,5.917873824
POLRMT,15.92906749,16.32093175,16.19891129,17.19494416,17.64482882,21.47387473,18.30308252,21.27756296,18.41063295,20.60443878,25.20283488,23.05089654,32.1907494,28.07616207,25.58788972
POM121,28.14614409,24.20445096,18.59636428,19.59351793,16.16249023,23.1383426,34.50219219,30.1567249,23.38950282,24.6760706,8.508291685,9.816057097,9.055395807,11.00421952,5.684356677
POM121C,43.19990994,41.41382328,28.82055149,28.00862257,25.68188827,38.7713291,61.16933795,51.50322115,42.44765658,44.01502358,11.14806139,14.75904029,12.79766857,17.62280257,5.871887413
POM121L10P,0,0.011497758,0.063628278,0.022587846,0.011060134,0.042843426,0.087641389,0.022141504,0.031495697,0.062764295,0.010341757,0.010104589,0,0,0.020430829
POM121L1P,0.028215184,0,0,0,0.052861628,0,0,0,0,0,0,0,0.025623001,0,0
POM121L4P,0.052016455,0,0,0,0.146180574,0,0,0.048773636,0.09250559,0,0,0,0,0,0
POM121L8P,0.014616138,0.042700635,0.039384023,0.027962418,0.013691792,0.013259407,0.013561857,0.027409873,0.025993207,0,0.051209935,0.012508884,0.039819978,0.054572815,0.063230395
POM121L9P,0,0,0.019380397,0.041279894,0.020212692,0.13702064,0.160166988,0.080928384,0.076745641,0.210289622,0,0.018466407,0.019594925,0.020140962,0.05600683
POMGNT1,30.97510536,32.49981101,32.94878945,31.21279514,33.28793494,45.22944633,41.99859682,42.37834111,38.53606301,48.84186867,48.78942564,47.93071296,51.87214168,42.91264667,53.89241169
POMP,57.32423412,56.95070272,90.71002259,92.98910577,90.70282857,44.16418942,40.30364901,50.13338906,61.40018972,52.49758529,62.37531353,67.48173645,52.61826205,29.67087694,62.01380891
POMT1,15.94587014,13.51852158,13.90374659,16.90905394,17.27627593,9.361940155,7.938388673,6.242910194,7.785126762,8.464927965,6.823232345,5.812042524,7.346256674,7.426673467,8.928893619
POMT2,5.041626075,6.531193797,5.857731053,6.548139581,5.546024213,5.370881383,6.609237841,6.744020935,5.963611818,5.696231024,7.23175905,12.82552202,10.12297797,7.965705088,6.503104679
POMZP3,5.30189114,9.123849038,9.524166594,10.49051895,6.327301837,9.817155544,9.232409077,7.286787529,6.006038687,5.984385409,1.463178718,1.118835809,1.451034513,0.610146571,1.068267739
PON1,0,0,0,0,0.060268894,0.233462435,0,0,0.057208794,0,0,0,0,0,0
PON2,71.96611794,53.6235983,66.41406723,77.96638831,75.26717583,35.05408813,31.36406609,37.44606238,45.08523358,29.28428043,31.51807422,32.54499905,34.16255556,30.08908754,36.55771922
POP1,5.811996629,4.371437585,6.281279792,4.8589316,4.271448882,2.186159658,4.296678353,3.9432529,3.760455971,2.511887318,4.014704362,7.238676689,5.363859217,3.307997897,1.492232011
POP4,19.42393493,20.18498843,19.04652253,16.5018364,16.56730083,15.68932361,21.61130572,17.23512515,18.70132095,17.63290347,20.32509302,26.77614765,21.19098248,17.36029815,13.49731506
POP5,12.3836828,13.7040073,19.59137992,17.36476604,17.66442899,24.51093246,24.15602116,24.14696871,28.15444014,26.68145943,22.43365974,32.03573482,25.04784307,16.81360482,21.42905702
POP7,71.1149775,76.79125775,69.95774458,59.23328119,58.800195,52.00601176,64.41428184,80.06317975,68.39716437,44.68363199,44.38736527,28.25740682,35.36606476,31.38428694,35.68300126
POPDC2,0.137128538,0.267078099,0.123166905,0.262343266,0.513825312,0,0.063618639,0,0,0,0.420394943,0.058679142,0,0.12800047,0.059322725
POPDC3,50.4318722,40.72542692,31.46962751,29.45245886,25.03022974,0.107018887,0.054730007,0.221229659,0.104897757,0.156779361,41.9523795,27.46147007,24.85444512,34.85189567,41.49089157
POR,28.55203827,27.89250802,33.1400296,42.930759,58.14059857,39.07763175,38.29490769,32.39713153,33.4500436,39.68362309,24.29797697,27.87125411,24.49524042,19.91490628,23.25963591
PORCN,30.00666778,48.81866921,37.54928295,29.39067011,35.23443774,6.35707541,8.336002363,8.704746432,6.497362615,5.677962009,38.03466925,37.46996845,60.70037219,39.80556171,25.13304033
POSTN,1.434007486,1.169138327,1.018422677,0.797508004,0.406119622,8.259182589,10.52079131,8.818129119,11.8911694,10.51868916,0.087632623,0.057081958,0.030285174,0.18677465,0
POT1,6.371453116,5.540798878,7.489029121,8.62785305,8.940488716,8.253784968,5.717242405,6.564291551,9.372501134,8.990251551,9.783706378,7.113402556,5.714662347,4.503329869,8.802118056
POTEC,0.050253972,0,0.090274807,0,0,0.045589187,0,0,0.044685603,0.0445245,0,0,0,0.046908777,0
POTED,0,0,0,0,0,0.056000299,0.05727768,0,0,0,0.054070512,0.052830509,0.056059085,0,0.106819891
POTEE,0,0,0,0,0,0.475611843,0.243230333,0.215071886,0.262229146,0.261283744,0,0,0,0.030586159,0
POTEF,0,0,0,0,0,1.084574852,0.627003716,0.389919187,0.600870413,1.059245758,0,0,0,0,0
POTEG,0,0,0,0,0,0.776631997,0.317738865,0.535151745,0.202997077,0.505663055,0.049991268,0,0,0,0
POTEH,0,0,0,0,0,0.702794133,0.308067873,0.778295063,0.147613854,0.441245007,0,0,0,0,0
POTEM,0.033819279,0.065868046,0.030375996,0.064700319,0.142562243,11.41297187,5.240435097,5.32743321,6.495541041,6.876630671,0.162925339,0,0,0,0
POU1F1,0,0,0,0,0,0,0,0,0,0.074528696,0.073681161,0,0,0,0.072781015
POU2AF1,0.074377868,0,0.066805144,0.142293741,0.139348204,0.101210702,0.034506448,0.034870495,0.066136461,0.065898023,0,0.063654576,0.033772316,0,0.096529093
POU2F1,2.006503132,1.369325078,1.433255695,1.972235226,1.620607699,3.733664633,2.741348523,3.133219892,3.378690666,3.093549397,1.203973608,2.291879235,1.642815239,1.585361489,1.435319765
POU2F2,1.317808113,0.672211598,0.450909152,0.3751673,0.426185379,0.583509868,0.829725184,0.794348414,0.850941993,1.070267349,9.083138649,2.269057501,6.297124435,7.29265977,3.094788563
POU2F3,0.036585413,0.03562775,0.098581495,0.034996132,0,0,0,0,0,0.032414298,0.448639589,0.657526357,0.465139387,0.683001535,0.158270952
POU3F1,0,0.149957785,0,0,0.072125069,0,0.035720302,0,0,0,0,0,0,0,0
POU3F2,12.87988265,10.60895373,8.521570657,5.698503975,5.42552761,0.025019953,0.025590664,0.051721297,0.024524054,0,0.048315515,0.047207492,0.025046217,0.025744161,0.023862628
POU3F3,0,0,0,0,0,0.204104883,0,0,0.066686498,0.066446077,0,0,0,0,0
POU3F4,0.224392153,0,0.134363896,0.143096327,0.070067088,0,0,0,0.066509494,0,0,0,0,0,0
POU4F1,2.955418411,2.302445695,1.566163749,1.781031509,2.380921536,1.608650441,1.124318501,1.690414432,1.49792842,1.283050396,0.025886931,0,0,0,0
POU4F3,0,0.092867258,0.085654142,0.182441763,0,0.086511461,0,0.268254999,0.084796791,0.084491077,0,0.081614644,0.17320455,0.089015555,0
POU5F1,0.029361724,0.028593149,0.046151496,0.042129363,0.006876211,0.133181227,0.108975299,0.082593751,0.078324934,0.097553191,0.038577529,0.037692827,0.026664207,0.041110857,0.025404157
POU5F1B,0.213349511,0,0.063875833,0,0.133237983,0,0,0,0,0,0,0,0,0,0
POU5F1P3,0.311954774,0,0.186795564,0.298403364,0.487043827,0.188665215,0,0,0,0,0,0.08899309,0.094431632,0,0.179938304
POU5F1P4,0.416323761,0,0.093484022,0,0,0,0,0.292776924,0.185096596,0,0,0,0,0.097152711,0
POU5F2,0,0.169527565,0,0,0,0,0,0,0,0,0,0,0,0,0.075310085
POU6F1,2.636717151,1.780822953,2.04358082,3.112041421,2.529724563,0.906632273,0.256490768,0.418702483,0.35924662,0.640544692,0.726386994,0.527746988,0.656550129,0.972571767,0.772706196
POU6F2,0.533526782,0.141698492,0.130692593,0.231977371,0.363480556,0.396002116,0.135011673,0.591222937,0.301897009,0.257835938,0,0,0,0,0
POU6F2-AS1,0.296630679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP14571,0.279424041,0.054421963,0.301169645,0.160371466,0.209402284,0.050697346,0.103707529,0.157202483,0.099385034,0.198053452,0,0.191310877,0.152251695,0,0.048352286
PP2D1,0.230322146,0.089717285,0.124123248,0.088126753,0.129453741,0.376096819,0.085483484,0.086385345,0.163841123,0.204063043,0.16139396,0.197115876,0.125497208,0.042998115,0.35870006
PP7080,6.596331117,3.526718024,4.472590969,6.000481337,6.845550478,8.272044196,8.280715967,10.97552323,9.775712664,9.511281264,16.03061946,9.464208356,11.56952736,14.7290868,28.31235782
PPA1,79.12885376,98.21889382,108.8636512,80.41183777,68.28548968,50.10727847,57.99791784,65.02278659,66.20401992,45.86892094,77.2724098,71.64750301,53.61918011,42.26433956,69.06258748
PPA2,9.297855847,8.857637955,16.03672853,19.72137665,29.60085276,5.500949893,6.751713474,6.570243178,8.926623567,7.939333105,11.92110971,15.16510344,14.99052772,6.792211438,15.03995974
PPAN,1.761244659,2.286856219,0.937436996,0.561578553,0.794377501,1.834463505,2.481568728,1.651444837,0.928053768,0.751325169,1.085603211,1.284013729,0.94781379,0.669780238,0.112877964
PPAP2A,13.70143285,11.48961864,11.85063854,10.92186538,11.94361926,6.329893133,6.062279925,5.115111077,4.568719392,7.474678833,8.445345409,14.06040744,13.07631,7.697315834,14.70856401
PPAP2B,3.16896258,4.380145406,4.89688975,5.443305538,5.490226566,9.397215866,18.36947823,12.52462155,9.544253076,5.887046067,1.76095301,5.395004323,3.868042975,1.463105736,2.004778151
PPAP2C,78.41688264,72.84415307,78.1851903,74.44591079,110.4283903,34.13012999,33.95036997,30.01998154,39.61963571,43.46369203,0,0.063133841,0.133984148,0,0
PPAPDC1A,11.78331733,21.00118847,20.10219925,10.77521926,6.664527124,2.353043473,6.601280819,7.435301936,3.822043919,1.969791978,15.12474159,17.31486072,20.93042049,23.10471602,12.37516516
PPAPDC1B,10.47756061,9.868764666,9.950759793,9.365204851,10.45854721,9.50498945,12.03272037,13.32731712,9.889340948,10.99504114,10.79478124,16.72120835,18.48399372,14.54992315,18.50218179
PPAPDC2,4.313541804,4.384868319,5.165815954,6.29782353,7.195365435,7.41437194,4.6343584,3.86723034,5.65243624,5.933775169,4.242293611,5.375553077,4.535761459,3.249381522,4.09225246
PPAPDC3,0.430433062,0.314374506,0.531587184,0.51466865,1.00802961,0.097619615,0.049923171,0,0.09568478,0.143009718,0.659789295,0.460470214,0.39088836,0.301335713,1.210353497
PPARA,3.185628712,2.053596429,3.234059685,4.645974184,6.283558441,5.372818834,2.799726596,2.124577456,3.291455496,5.098270129,6.396161175,3.64792852,4.461676138,6.292670739,6.123918774
PPARD,15.39154077,16.85915526,12.66674958,13.61085095,13.6368777,33.97852055,35.66814672,27.67910414,28.1362597,32.51322739,13.30457083,9.949666923,10.53475901,19.34471679,11.19587422
PPARG,0.199239343,0.097012018,0.044738487,0.33352257,0.279958732,13.42032446,23.24714477,13.54432885,15.19170295,16.41673204,0.043629145,0.468914541,0.135701135,0.232471026,0.086192276
PPARGC1A,16.73489069,13.91659511,20.6716876,26.26459694,21.79341509,0.776877845,0.281420344,0.234203003,0.491789176,0.252911563,0.734479186,5.328823979,2.073848976,2.28152025,1.281213126
PPARGC1B,0.260274449,0.070969215,0.03740397,0.029876166,0.165793731,1.00112625,2.057584387,2.010958597,1.471925676,0.931625915,0.565385686,0.169289894,0.264726046,0.174923336,0.216185227
PPAT,6.455042555,6.46398257,7.712204525,6.320261704,5.305225527,8.866653532,17.09248271,16.2164567,14.86390167,7.8502755,4.427238618,4.42994237,4.119994464,2.330562855,4.004332041
PPBPP2,0,0,0,0,0.077526506,0,0,0,0,0,0,0,0,0,0
PPCDC,4.520977729,3.017537183,5.338194629,3.595722434,3.568874548,4.423897453,4.996141756,7.763800154,5.917126951,3.690497147,2.669655391,5.216863979,4.797586519,2.513054746,2.505188804
PPCS,17.03285634,16.43956277,13.73480558,17.88603176,20.13960568,32.41443242,30.34416828,21.57858345,29.95450911,32.19399434,6.498193426,10.36599164,8.455848478,8.196844075,6.025818387
